IncidentID,Text,Class
1,"Yeah, I saw County 911 what is the address of the emergency by the way the dog Dunkin know in the water? We can't get out so I guess I don't know. I'm I'm I dishing franklin okay what I did was I left a message on the owners phone okay. She's swimming around us is going to make it down there. I did leave a message on the owners phone number. I got kind of a burger press somebody wrote inside nor forwarded that there's no, that's it. There's no nothing library side. Good morning, Dad. We're just running down there. What I'm going in the river by the public places here. Can I keep going to dial here? Where you at dog? ",Medium
1,"Hey good Friday comma one worship Margin see how you my daughter's missing. I'm sorry hey now, though thing since I can't want your address 21 21st Avenue Northwest the police rattle on forever, Florida ramps, and that's in my boss's daughter. I got up a little while ago, and it appears that I took my daughter instead of my boxes filled up. How's your daughter? She's 10 feet 80 catch hear the prosthetic leg so that I keep missing we checked in there last night about 2:30, and she was there and always have it on file that Father club. ",Medium
1,has been missing since 7 this morning and her husband and her are in the middle of a divorce and I am not sure what the protocol would be but I she she because we went out for a run this morning at 7 o'clock and no one has heard from her she was supposed to be at my house at 8 and I'm just because of the situation with the divorce I just was wondering if you can help I don't know what I should do I just called WakeMed and she has not been submitted on any emergent basis though California anything if someone can tell me if anything you might have been on an accident or if you have any recommendations for me if I don't proceed here thank you Cat Scratch Fever so what is her address ,Medium
1,Chamberlain operator tour Taylor trimmers okay where is Westport shopping center right outside Norton Immediate Care Center we had somebody that looks like they had heat exhaustion out on our lawn crew and he's in pretty rough shape right now what's the address you're at how far is 1321 Tara Lane 1321 Herr Lane Westport Shopping Center ,Medium
1,Carolina Khalifa Medical hello I'm sorry I stole a car and the man's in their bathroom right now they told us what happened and they left we came over here to let him out and they had him tied up the address how long ago did this occur what kind of vehicle was it Ultimate Mercedes can you please come see you can you can call me already ,Medium
1,I have a particular emergency here and check the button back at in the rear and his went off over the edge and we aren't safe around the Cat's very large Himalayan and we're trapped in her bedroom you won't let us out of her door is very very very very hostile yeah yeah when I leave out the bedroom to let the police and I'm going to have to fight this cat 22 lb baby ,Medium
1,"Monica, and I'm on with that repair emergency at the address is 1160 Ray road. We have a baby missing ever crib 1160 Ray road. Yes, ma'am. Okay? Do you know who might have taken her know man my daughter. How old is she she's 11 month old please call me please look out for me. Please okay, and you're at 1160 Santa cola. Let me make sure I don't know that it came in at 1680 1680 is that right? Yes, ma'am. Okay? And your last name my last name is here is Ari the babies last name is Creek. Okay, and what the mom as a mom there. Yes me. It's her first name Michelle. Ben phone number at the House ",Medium
1,recording was prepared by nine-one-one mustache. What are talking about people located at 2545 North 10th Street is this person are you able to get behind him crying can you have somebody Sandy her abdomen ,Medium
1,the dead man get the park at 31st Avenue and Belmont to the park on the park to the park I'm not sure I can remember Avenue and Belmont to wake him up tattoos that look like look like irrigated Park in gated and I would be tearing them up ,Medium
1,show me the address of your emergency go ahead honey go ahead and tell the lady what's going on okay picture of Flash hello 8863 1463 1463 153 this week's treatment video YouTube Hyuna telephone number Canada phone number ,Medium
1,shelter number one address for emergency what's the address no okay you telephone number calling from what's the problem 3 years old child one of the flea market play someone what now children bring outside the room with a shelters outside the building with the can you ask somebody there the physical address ,Medium
1,"9:38 a.m.. 50 seconds august 6th 2012 9 1 with the address of the emergency. I'm so worried. North on what I sent? green covers You fell in a test I drain cover. Okay. Okay, hold on a second. Are you walking when this happened? Hello. Yes. Hi, so what what's where you watching, and then fell into a store? Antenna member right now. Where do you live? ",Medium
1,this recording was prepared by 9. Right now I'm on Chamberlain Chamberlain I'm on 41 going south and I was next to me in the child screaming in the car in the 90s or early today it was a baby or notify me now ,Medium
1,I'm on my way to see all you guys over there OK Google call Bobcat okay how many people are there ,Medium
1,1 what's your emergency okay where you at you know where that is like a cool ocean swimming pool Earth Day 2014 hey how are you ,Medium
1,but I want to want where's your emergency what's the problem there what's wrong with your friend what's the problem with your friend what the problem with your friend I need to know Papa gun 241 Rock Rimmon Road Garcia's Omaha Pagani trying to kill somebody who has the guns ,Medium
1,"Yes, I'm on South phone old 23 turning westbound on Hilton and I'm behind an oldsmobile bravada license plates eeg at 1:48, and we've been all over the road. What color is that red? so now I'm Helton I'm on Hilton's going bus, so What is your name? This is dad just went over a lot now. It's just going right into all my God. She did she just hit a tree. She had a train. I don't know what else you got back. I don't she's all over the place. You just need another car. ",Medium
1,"Same one where server to see that and we don't think it may be carrying Vicki polly and okay. What's your name man, okay? Okay, are you in the car with him? I'm in the back, okay? He's got to go. He's going to 9 Milvia. Okay, you have any other weapons in there. Okay, you have kind of weapons you hands. I think he has to go there. It's got a rifle. Okay, and what else is taking me homie just you want. ",Medium
1,Fayetteville number one with the address to another address Sonora Are you seriously 20 chrome 28 28 28 28 28 / backyard walked in there real quick and I walk the phone number for sure you want to remain anonymous ,Medium
1,chocolate 911 police fire ambulance my kids have been listen to 3 today my seven-year-old and my three-year-old even if I could damn well they were outside playing and I was on the porch watching and playing the 3 o'clock this afternoon I've been walking around this apartment complex knocking on everyone's door waiting to see if they're going to show up and they're not here yet address 4025 Burke Road apartment 1606 ,Medium
1,Police Department Woodinville missing have you had anything for someone who have it how old is he okay what's the address 722 East 3rd do you know what he was wearing no I don't have another mother okay well I just got what colors of hair around here movie he's an Autism child he can't talk okay though my talking to who's his mother Cheryl Ryan Bennington Ryan Pennington yeah they were asleep living room ,Medium
1,conversation recorded on March 17th 2011 at 7:05 on Channel 11 Franklin County case and Sangamon hey Grandma I might have may have a possible heroin overdose the possible heroin overdose ma'am are you the one at Colossus turn blue ,Medium
1,"12:14 a.m.. June 27th 2012 your browser only because I got pulled in the positive is 414 the rep over there now. I don't think he felt like this always practice. It'll be right there. Okay, greg just thought I'd get in Road will come back to the room. How you doing 802 hill car? That's it listed as big complimented hey sounds. Hey, soul, hey Bill, Annaka I walk. ",Medium
1,"911 you need police fire or an ambulance or police this is a please come and help you. I'm calling because I'm at a port your mother. I missed it will park are you at man? I'm at I'm at work, but I'm wondering 20th Las Vegas. I was just 9:30. Okay, you better than 20th the neighbor to park now. So she kind of 20th and Shaker Boulevard Norcross listen. I'm going to park it is cousin part cousins park cousin Park Devon energy on the side for me man, okay? Ohh ss, uta. How old is your son sorry? ",Medium
1,I can't find my phone at the house in Chandler he has 40 minutes was in my room studying and I didn't hear the front door open I do the doors locked and you can play in the pool not just from a window correct are you 30 minutes or so unless he left the rooms looking ,Medium
0,my girlfriend went to some other guy 6402 what is your name how do you say parley your phone number is 817-308-7251 ,High
